,spatio-temporal X_st rnd d_c train,spatio-temporal X_st rnd d_c val,random spatio-temporal X_st rnd d_c train,random spatio-temporal X_st rnd d_c val,spatio-temporal X_st min d_c train,spatio-temporal X_st min d_c val,random spatio-temporal X_st min d_c train,random spatio-temporal X_st min d_c val,spatio-temporal X_st max d_c train,spatio-temporal X_st max d_c val,random spatio-temporal X_st max d_c train,random spatio-temporal X_st max d_c val,spatio-temporal X_st avg d_c train,spatio-temporal X_st avg d_c val,random spatio-temporal X_st avg d_c train,random spatio-temporal X_st avg d_c val,"spatio-temporal X_(t,s) rnd d_c train","spatio-temporal X_(t,s) rnd d_c val","random spatio-temporal X_(t,s) rnd d_c train","random spatio-temporal X_(t,s) rnd d_c val","spatio-temporal X_(t,s) min d_c train","spatio-temporal X_(t,s) min d_c val","random spatio-temporal X_(t,s) min d_c train","random spatio-temporal X_(t,s) min d_c val","spatio-temporal X_(t,s) max d_c train","spatio-temporal X_(t,s) max d_c val","random spatio-temporal X_(t,s) max d_c train","random spatio-temporal X_(t,s) max d_c val","spatio-temporal X_(t,s) avg d_c train","spatio-temporal X_(t,s) avg d_c val","random spatio-temporal X_(t,s) avg d_c train","random spatio-temporal X_(t,s) avg d_c val","spatio-temporal Y_hat_(t,s) rnd d_c train","spatio-temporal Y_hat_(t,s) rnd d_c val","random spatio-temporal Y_hat_(t,s) rnd d_c train","random spatio-temporal Y_hat_(t,s) rnd d_c val","spatio-temporal Y_hat_(t,s) min d_c train","spatio-temporal Y_hat_(t,s) min d_c val","random spatio-temporal Y_hat_(t,s) min d_c train","random spatio-temporal Y_hat_(t,s) min d_c val","spatio-temporal Y_hat_(t,s) max d_c train","spatio-temporal Y_hat_(t,s) max d_c val","random spatio-temporal Y_hat_(t,s) max d_c train","random spatio-temporal Y_hat_(t,s) max d_c val","spatio-temporal Y_hat_(t,s) avg d_c train","spatio-temporal Y_hat_(t,s) avg d_c val","random spatio-temporal Y_hat_(t,s) avg d_c train","random spatio-temporal Y_hat_(t,s) avg d_c val","spatio-temporal Y_(t,s) rnd d_c train","spatio-temporal Y_(t,s) rnd d_c val","random spatio-temporal Y_(t,s) rnd d_c train","random spatio-temporal Y_(t,s) rnd d_c val","spatio-temporal Y_(t,s) min d_c train","spatio-temporal Y_(t,s) min d_c val","random spatio-temporal Y_(t,s) min d_c train","random spatio-temporal Y_(t,s) min d_c val","spatio-temporal Y_(t,s) max d_c train","spatio-temporal Y_(t,s) max d_c val","random spatio-temporal Y_(t,s) max d_c train","random spatio-temporal Y_(t,s) max d_c val","spatio-temporal Y_(t,s) avg d_c train","spatio-temporal Y_(t,s) avg d_c val","random spatio-temporal Y_(t,s) avg d_c train","random spatio-temporal Y_(t,s) avg d_c val"
122,0.18727192,0.25914574,0.18201812,0.25896326,0.11700637,0.26573485,0.15801682,0.2534127,0.081091,0.36202773,0.09742563,0.33503386,0.08773995,0.35493502,0.09185868,0.32248852,0.16644959,0.19408861,0.14021102,0.2031071,0.16490759,0.18994373,0.20221701,0.16333531,0.28869197,0.1310214,0.18650006,0.1269968,0.14171961,0.19919132,0.15437646,0.20371538,0.10554149,0.06452188,0.4275712,0.084546916,0.10934709,0.05557038,0.19078806,0.114632934,0.35220805,0.04886279,0.4286408,0.07718679,0.10842546,0.058741473,0.24724445,0.10918256,0.06555885,0.070169,0.21980414,0.13991693,0.10539303,0.071775265,0.23074834,0.13259746,0.049503367,0.0787325,0.3360262,0.14542978,0.043774802,0.06524249,0.24861814,0.15773979
123,0.17330444,0.2673168,0.1672781,0.24131134,0.11542423,0.27195486,0.15110046,0.26509145,0.08306323,0.37812823,0.22844063,0.32661003,0.08545406,0.3615303,0.086952664,0.32497397,0.16493072,0.19072697,0.13068649,0.20686124,0.16279854,0.18696405,0.186403,0.16090602,0.25440955,0.13138701,0.17914207,0.12987036,0.14434716,0.1984859,0.14803402,0.20057087,0.10328938,0.06530222,0.34706506,0.08217492,0.10276554,0.055044588,0.1831022,0.11860613,0.11806389,0.05214276,0.33321446,0.0755201,0.10232749,0.05701417,0.22555222,0.10419914,0.06380772,0.07261081,0.21294175,0.16861084,0.093306094,0.068129115,0.21951169,0.1661947,0.047786657,0.08464869,0.3100897,0.16462019,0.042900264,0.06398698,0.2313115,0.16202825
124,0.16689582,0.25912333,0.1581348,0.53465086,0.2580786,0.26387945,0.14211093,0.26028743,0.1898442,0.36021665,0.19114839,0.31258273,0.080167025,0.35130674,0.084165856,0.33469692,0.15860015,0.19669616,0.36422983,0.18123911,0.15377337,0.19625351,0.18251134,0.16448666,0.23781297,0.13183255,0.16581973,0.12857585,0.3520953,0.16713394,0.14341348,0.20777144,0.09941786,0.06622727,0.30987808,0.08158964,0.096508026,0.060603064,0.16900669,0.115899265,0.11058976,0.04854237,0.28879413,0.075284354,0.09829948,0.057593476,0.21226579,0.10826971,0.09688519,0.05808668,0.19436562,0.13910003,0.0860357,0.078556314,0.2138619,0.15044104,0.07262658,0.060540993,0.275933,0.17237209,0.04117507,0.065596454,0.22465952,0.14742607
125,0.15357327,0.24950787,0.18622404,0.25294456,0.21408723,0.23836297,0.13933106,0.26381046,0.16411777,0.35750368,0.17975873,0.316076,0.085578784,0.37980723,0.26456672,0.3190508,0.15430982,0.19752136,0.28012627,0.1783075,0.39980304,0.1613005,0.16239928,0.16942196,0.21525894,0.13036646,0.15903841,0.12647323,0.2700327,0.16726418,0.1394062,0.20546834,0.09669869,0.06561293,0.28587487,0.082719706,0.090017416,0.056567263,0.16753474,0.11425256,0.10271051,0.048711024,0.27124584,0.07539472,0.093718186,0.05974824,0.2042006,0.10943611,0.08444516,0.052245673,0.19532146,0.15457276,0.080556385,0.0851072,0.20363696,0.16292943,0.0617451,0.05049887,0.2569044,0.19577722,,,0.21134774,0.15131256
126,0.16483682,0.25680995,0.14424944,0.25045553,0.19214304,0.24569502,0.1312941,0.2784796,0.14543644,0.34625345,0.1558528,0.31607088,0.20629457,0.33000842,0.19720113,0.3139841,0.1436657,0.20001893,0.24717669,0.179696,0.30959776,0.16900624,0.1622429,0.16990289,0.19505303,0.13205083,0.15159874,0.1295342,0.2339443,0.16594356,0.13689382,0.19992468,0.09300891,0.06734734,0.260991,0.08290473,0.08691381,0.05622024,0.42377943,0.08850921,0.09603044,0.04863219,0.24554309,0.07716415,0.09128761,0.059975643,0.19755186,0.10779554,0.07773663,0.057987746,0.17819744,0.14689139,0.07675494,0.08137016,0.203131,0.15274042,0.056235485,0.062455308,0.25086546,0.1390341,,,0.20017743,0.15030587
127,0.13739663,0.25595558,0.13952664,0.25030288,0.19057004,0.23607315,0.13602461,0.26334587,0.13526624,0.34212786,0.1534537,0.31464875,0.16086523,0.3208349,0.17964521,0.33126038,0.30022594,0.19397701,0.22559646,0.18007481,0.27482724,0.17086104,0.15136604,0.16786471,0.1866695,0.13432442,0.14946455,0.13700648,0.22299863,0.17004168,0.13299389,0.20643432,0.119838394,0.05686479,0.24133684,0.085067764,0.08181922,0.05792447,0.33765852,0.08270468,0.09235169,0.048292667,0.23930626,0.07531309,0.08544786,0.059516627,0.18850449,0.10735407,0.07331116,0.0590193,0.17478102,0.15514211,0.07380881,0.08013795,0.1893699,0.16470492,0.052347682,0.0635857,0.23518556,0.14212342,,,0.19203283,0.17364186
128,0.13486174,0.26657555,0.12682372,0.26476726,0.16399051,0.24871378,0.12133553,0.26628202,0.12004223,0.34191886,0.13995706,0.31042832,0.1489062,0.33032742,0.16689885,0.31440616,0.23855259,0.18025625,0.20504801,0.19382972,0.25289905,0.16514614,0.15247335,0.17203201,0.17453778,0.13572146,0.1479902,0.13084741,0.19619936,0.17915808,0.12523241,0.20346567,0.10492557,0.05634541,0.2253257,0.08543916,0.07835369,0.058480438,0.2991052,0.08438461,0.08840673,0.048664358,0.22403955,0.07668041,0.08486522,0.062221095,0.18180078,0.11520291,0.06921022,0.064085916,0.17041016,0.15076755,0.071444996,0.076408654,0.18506628,0.1681329,0.049672086,0.059596557,0.21960387,0.16366339,,,0.19036315,0.14634995
129,0.13186273,0.2653773,0.13290873,0.27533045,0.15564199,0.24892475,0.12196644,0.26729718,0.115515426,0.33633614,0.13415334,0.3120287,0.14177914,0.31763455,0.15428455,0.32105806,0.22700629,0.17774802,0.19905132,0.18912725,0.23581204,0.15712343,0.14027007,0.17248912,0.16383906,0.13271894,0.13396333,0.12843207,0.19666198,0.17274214,0.36964002,0.18144666,0.09699412,0.056146473,0.21596235,0.08798426,0.075551294,0.057756048,0.27289596,0.0822614,0.26733094,0.047974177,0.21436208,0.07668819,0.080381595,0.059729714,0.17321745,0.11074814,0.06638673,0.05570596,0.40408763,0.10163183,0.068917215,0.07314164,0.17956576,0.16162285,0.04734822,0.06297789,0.2193776,0.15505974,,,0.1806747,0.16718088
130,0.13215463,0.27244478,0.1251485,0.25767857,0.14980836,0.24506798,0.2659635,0.25998035,0.113041595,0.33284253,0.119487695,0.31793517,0.124563396,0.34841722,0.14475517,0.31675586,0.2039866,0.17720094,0.18523473,0.19458845,0.2113268,0.16807543,0.13799429,0.17277522,0.15975372,0.13614999,0.37402728,0.1063699,0.18011403,0.17300645,0.2782074,0.1848075,0.091393895,0.058544494,0.20079194,0.08494065,0.07396127,0.05809217,0.24743254,0.082262814,0.08262409,0.049119413,0.20015647,0.07746937,0.07750256,0.060437094,0.16879804,0.108481154,0.06338298,0.062518,0.33394518,0.10391366,0.065932676,0.078719765,0.17583622,0.14128435,0.045451246,0.070379235,0.20483778,0.16875719,,,0.17673379,0.14708205
131,0.1171782,0.27081832,0.116404206,0.25613707,0.13780582,0.25802067,0.21139088,0.2556847,0.1088278,0.3368867,0.122611284,0.31374678,0.12033101,0.3253771,0.13507074,0.31833386,0.18526855,0.19058204,0.17596759,0.18508579,0.20661792,0.1632681,0.13596956,0.16820998,0.14966348,0.13737583,0.28096685,0.1088606,0.17249484,0.17347938,0.24762782,0.18471494,0.08756199,0.056038793,0.19369774,0.085783914,0.07070859,0.058561612,0.24573664,0.08224734,0.08083943,0.04916274,0.19399092,0.07667705,0.13301425,0.050948035,0.1603414,0.10988131,0.06110057,0.059110172,0.30251548,0.11091253,0.06422846,0.07838656,0.17928202,0.16790181,0.04365164,0.05767491,0.20369732,0.17159171,,,0.16769019,0.13723865
132,0.117371306,0.27102992,0.11982459,0.2620368,0.13481499,0.24421605,0.19244958,0.25086504,0.10340573,0.3312468,0.11030703,0.32042763,0.11204063,0.33192965,0.11649775,0.32190576,0.18527037,0.18428986,0.16994241,0.18585388,0.1928467,0.1657652,0.12333199,0.17733666,0.28478038,0.11917233,0.2547468,0.106388085,0.16502835,0.17363635,0.23416175,0.17933318,0.08270937,0.056139734,0.19010213,0.09271609,0.06812651,0.05803473,0.21908496,0.08387302,0.07776676,0.050005376,0.18484148,0.077303894,0.11384945,0.05123765,0.1547786,0.10903568,0.05929221,0.05718498,0.27356303,0.109936155,0.06278203,0.07908382,0.37988707,0.10776017,0.04237546,0.06584187,0.19219138,0.16729738,,,0.42466992,0.12129879
133,0.11583183,0.2775745,0.11374398,0.26855594,0.12989883,0.25059256,0.18762165,0.24667846,0.10170076,0.34648576,0.11679722,0.32159436,0.105775915,0.33052248,0.12395076,0.3210262,0.17135216,0.17953685,0.15924518,0.18312076,0.1793702,0.16824114,0.122735895,0.1696759,0.24316026,0.115485474,0.2259523,0.10329957,0.15856864,0.17296916,0.2034438,0.17895095,0.07980049,0.056349274,0.18210979,0.16069613,0.06595678,0.05979958,0.21742094,0.0837188,0.07715488,0.05023219,0.18203788,0.07859764,0.10281954,0.05007369,0.15377523,0.10974121,0.056597583,0.06018785,0.2598986,0.10525226,0.060662623,0.08680497,0.31147295,0.11844141,0.040640473,0.06544596,0.18689355,0.16833067,,,0.32862952,0.13418782
134,0.110111915,0.27640277,0.2392111,0.2621829,0.1289981,0.25235683,0.15760869,0.2496622,0.09599085,0.3378875,0.11050753,0.3261998,0.11098257,0.3320578,0.12392718,0.32920256,0.16059019,0.19002101,0.15722312,0.19050206,0.17790964,0.17213722,0.3364338,0.14671049,0.20462354,0.12771112,0.21607491,0.10533036,0.14730318,0.17687842,0.19464898,0.17999035,0.07733368,0.05760647,0.17743166,0.30736586,0.13397726,0.046786167,0.20470363,0.08246273,0.073966235,0.05114154,0.1721751,0.07893677,0.09486069,0.04972456,0.41244695,0.08076496,0.05561384,0.06870849,0.23820204,0.12553188,0.09016341,0.05567379,0.27573118,0.11855719,0.03977028,0.07047284,0.1806496,0.18663847,,,0.28827432,0.1074138
135,0.10931745,0.28484097,0.19736299,0.24361947,0.13307117,0.2571336,0.15300536,0.2582751,0.0947377,0.347622,0.10075929,0.332085,0.09826222,0.36528978,0.11536873,0.32586834,0.15285598,0.18931481,0.14514907,0.18361975,0.16527131,0.17401923,0.26534685,0.14597397,0.1943894,0.11541284,0.19587474,0.10557459,0.14559811,0.17525376,0.17791048,0.18165834,0.07417362,0.057488658,0.42146164,0.050981335,0.11560786,0.04763651,0.19584605,0.084991656,0.07342383,0.05033304,0.4065345,0.04435233,0.08871355,0.050216865,0.32331097,0.07873936,0.053368796,0.059869323,0.23119456,0.113250166,0.07936405,0.06461025,0.24714659,0.13268346,0.038535252,0.0693496,0.17548284,0.20883004,,,0.272568,0.11668286
136,0.24494073,0.26198897,0.1944297,0.24632809,0.11856764,0.25519043,0.15013683,0.2590019,0.088258095,0.33732703,0.09379105,0.33107117,0.09460686,0.32835573,0.11798697,0.33872354,0.15268159,0.18503004,0.2911116,0.17351846,0.16612533,0.16994989,0.2352217,0.15188543,0.17776452,0.11590263,0.18914232,0.103112355,0.13753295,0.17418014,0.16963772,0.18369454,0.0716416,0.058052152,0.32149416,0.04997338,0.10148295,0.04647223,0.18993719,0.084943905,0.07061989,0.050607022,0.32714576,0.042913802,0.08444837,0.052480403,0.2791175,0.07759919,0.08127699,0.045979507,0.21616018,0.11502241,0.07352336,0.06545577,0.23858537,0.1142296,,,0.16920158,0.19606048,,,0.25631452,0.14152977
137,0.19325848,0.25582337,0.16813375,0.2445313,0.12072695,0.259676,0.14689285,0.2600896,0.09175008,0.3380922,0.09377133,0.34529307,0.097883895,0.33249798,0.24973635,0.3212836,0.14020643,0.18987085,0.23506156,0.16829582,0.16108441,0.16663419,0.20857655,0.14632265,0.16509345,0.11698677,0.17910515,0.10528155,0.27691773,0.16363634,0.16202982,0.1841435,0.069475785,0.057876166,0.2805722,0.051014826,0.097011566,0.046687033,0.17733751,0.08604361,0.06986716,0.05071709,0.29637212,0.043568473,0.079751335,0.051439278,0.25881708,0.0792205,0.07049546,0.046503086,0.21040078,0.11738621,0.06957533,0.059394132,0.21837701,0.13271956,,,0.41546428,0.116827235,,,0.2376531,0.12181218
138,0.16185951,0.2542725,0.15855834,0.24937113,0.26204967,0.246811,0.13288397,0.2584728,0.08484318,0.34389204,0.093192324,0.33923763,0.09028734,0.33604017,0.20127057,0.3049586,0.14188017,0.18708634,0.20202024,0.17118107,0.1581268,0.17983663,0.18982497,0.14764997,0.15303941,0.116982006,0.17502196,0.107535936,0.23334762,0.15450378,0.15657233,0.18496066,0.067925796,0.059934903,0.24698517,0.051861525,0.08849346,0.048916385,0.16603337,0.08922169,0.06840085,0.052046057,0.26049733,0.046939515,0.07681206,0.050696637,0.24296005,0.07797356,0.06523312,0.05399594,0.19764067,0.13174582,0.06680889,0.059277285,0.20835687,0.13061489,,,0.33776668,0.17581034,,,0.22922754,0.1291647
139,0.15570512,0.2685397,0.15526123,0.2562591,0.21483211,0.23412642,0.13103458,0.25821507,0.08213195,0.34808242,0.25055006,0.3073697,0.08806678,0.3465933,0.17584781,0.31333345,0.13145193,0.1801408,0.18919416,0.18835416,0.14999679,0.17574263,0.18542677,0.14758664,0.14979291,0.115723774,0.16206029,0.109201685,0.2008528,0.15720174,0.1438673,0.19214001,0.06557395,0.058305554,0.23126645,0.050503116,0.083595425,0.04723978,0.16886725,0.083647355,0.066135466,0.052841756,0.2393817,0.046057355,0.07305541,0.05378568,0.22345069,0.07869209,0.061150078,0.047033496,0.19437802,0.12533751,0.064179555,0.06242502,0.19971636,0.09871531,,,0.3073629,0.14138067,,,0.22211346,0.08710112
140,0.14905822,0.27211097,0.14651224,0.25005388,0.18561415,0.2505329,0.13081641,0.27299964,0.08490422,0.339867,0.17525043,0.3112838,0.21828108,0.32521597,0.16555372,0.31998512,0.13066472,0.18722017,0.16980878,0.16812061,0.3124706,0.1460549,0.17541991,0.14903739,0.14250293,0.1196135,0.16203266,0.10706939,0.18541595,0.15486394,0.14347228,0.19863273,0.06397681,0.060112543,0.22003612,0.06435262,0.07995563,0.047790207,0.15628728,0.086912215,0.108397275,0.04317658,0.23135957,0.044445537,0.07136984,0.052865904,0.203524,0.08075385,0.05815283,0.050088942,0.40689215,0.07506827,0.061723016,0.06190905,0.19038732,0.13304813,,,0.28937548,0.13498397,,,0.20422025,0.10794996
141,0.13689926,0.27012378,0.26613325,0.24668874,0.17939654,0.23976943,0.1215748,0.26607016,0.07946314,0.34804058,0.15678483,0.3048256,0.17855614,0.32347104,0.14487275,0.32221004,0.29987895,0.17320098,0.16504933,0.17048733,0.25498828,0.14530045,0.16256393,0.15314564,0.13807437,0.12093754,0.1534873,0.108251944,0.17630373,0.1547355,0.13698764,0.1894479,0.061872363,0.05970298,0.21242374,0.050793666,0.07657629,0.04814121,0.15808462,0.08463743,0.092554934,0.042899936,0.22449051,0.04762536,0.068475895,0.051956344,0.20055097,0.08098242,0.055311203,0.04810343,0.3229713,0.090746894,0.05992542,0.0651038,0.18308821,0.12613702,,,0.26713777,0.13514714,,,0.20630899,0.11913941
142,0.13277374,0.27403682,0.13542004,0.25414836,0.16422065,0.24609803,0.121164255,0.26729402,0.078949526,0.34942058,0.15530163,0.30588728,0.15945555,0.327144,0.14361174,0.31294572,0.2346857,0.1695056,0.15689918,0.18351479,0.23728661,0.14273778,0.15205948,0.15078367,0.13415255,0.11875201,0.14300935,0.105328485,0.16390039,0.15525478,0.12972756,0.18968202,0.12302712,0.048613317,0.2025268,0.051125057,0.074648105,0.048101597,0.42685896,0.049598854,0.08558407,0.041330393,0.20913765,0.04395853,0.06707455,0.053171158,0.1923049,0.07836145,0.053455744,0.05028188,0.27960587,0.08573182,0.058082268,0.06330136,0.17585905,0.1373088,,,0.24619341,0.13638064,,,0.19092837,0.123961836
143,0.12430851,0.26401305,0.13086043,0.2556077,0.15909791,0.24603195,0.11569341,0.27614808,0.23998259,0.3302875,0.13798402,0.30992332,0.13852079,0.33258653,0.13611189,0.33521426,0.21270439,0.1645683,0.15284117,0.1754803,0.21579327,0.1453674,0.14901213,0.15329924,0.12638722,0.120137125,0.13836174,0.11073844,0.1597069,0.15672302,0.1287735,0.19625048,0.10840636,0.048417408,0.18715589,0.051150683,0.07090871,0.04782886,0.32817143,0.049441684,0.08179097,0.041393247,0.19973226,0.04427145,0.06477807,0.05345738,0.18173738,0.08203599,0.051305536,0.055293027,0.26081583,0.10167784,0.055995077,0.06228318,0.17479245,0.12959352,,,0.22807659,0.14739916,,,0.19340439,0.096137084
144,0.122022234,0.26603043,0.12557186,0.2604728,0.14512245,0.253359,0.25921792,0.25884917,0.1862517,0.3069883,0.13338532,0.3137222,0.1296272,0.30435643,0.1382717,0.31745216,0.19779776,0.1681494,0.14216135,0.17250545,0.19960314,0.14544669,0.14427957,0.15355915,0.12236486,0.119645976,0.13512349,0.10656275,0.14785537,0.15542233,0.3628553,0.15940952,0.10000501,0.04749136,0.18409044,0.098491035,0.06893164,0.04883916,0.29565072,0.05007162,0.07612339,0.042635974,0.19095993,0.046762314,0.062621295,0.055662476,0.17932501,0.07908805,0.049349364,0.054749817,0.23886259,0.117803715,0.054302447,0.061666474,0.16503532,0.103107356,,,0.2275505,0.14102209,,,0.18818808,0.14951445
145,0.11862948,0.2793542,0.1256643,0.2851555,0.14586177,0.2486411,0.20353429,0.2545032,0.16301878,0.3197961,0.12438523,0.32647505,0.12112268,0.3085746,0.11664101,0.31977436,0.17704715,0.16611457,0.13499677,0.17414019,0.18624683,0.15110551,0.13754943,0.15559086,0.118793584,0.12026602,0.13235074,0.10609308,0.14763734,0.15362082,0.27231127,0.16051638,0.09498947,0.04860043,0.17407218,0.050948024,0.06773764,0.04931165,0.2763757,0.05173717,0.07214819,0.042051695,0.18956459,0.044130016,0.10250202,0.043876234,0.16936679,0.08241095,0.047960974,0.05382448,0.22438955,0.10725881,,,0.16321056,0.11201337,,,0.21289076,0.12964542,,,0.1804416,0.11718931
146,0.1151342,0.27353522,,,0.13427113,0.25005767,0.18551022,0.25489473,0.15551679,0.3113248,0.12553175,0.33158043,0.11790195,0.30745035,0.12160508,0.3199399,0.17453611,0.1674479,0.13073584,0.1760986,0.18204303,0.14615369,,,0.22123103,0.10675998,0.12536183,0.11116441,0.13718005,0.16335371,0.24166927,0.15879121,0.090346985,0.047872555,0.16672716,0.0523709,0.06534683,0.051284898,0.2546593,0.05079283,0.06969576,0.047109317,0.18096925,0.045301314,0.08823416,0.04333536,0.16098113,0.08312847,0.04670085,0.052119553,0.2152609,0.105741225,,,0.15643927,0.13298123,,,0.19684544,0.1314143,,,0.17732926,0.12881447
147,0.111732654,0.27787173,,,0.13158359,0.24819683,0.17314613,0.24548934,0.14200789,0.306315,0.11177925,0.30892783,0.11181734,0.33591846,0.116569884,0.3262488,0.167656,0.17070563,0.12358278,0.18391484,0.17309435,0.14900833,,,0.1857439,0.107089885,,,0.13106373,0.15814759,0.21436484,0.15872233,0.086081624,0.049060304,,,,,0.22854888,0.050670177,0.06742709,0.042942148,,,0.081365556,0.04395941,0.43143138,0.048792038,,,0.20811217,0.101145595,,,0.1483638,0.11016573,,,0.19169481,0.12690899,,,0.17086326,0.14366584
148,0.10121447,0.27150476,,,0.12783635,0.26011014,0.16104777,0.24362178,0.13377629,0.32226253,0.11206239,0.3206874,0.102267325,0.31157395,0.110197596,0.3228246,0.15980536,0.17745513,0.12408405,0.17871325,0.16773662,0.1479471,,,0.16875345,0.10559254,,,0.12843451,0.1604223,0.20825809,0.16399807,0.08173007,0.05149109,,,,,0.21820539,0.049500916,0.06502285,0.041864607,,,0.07611341,0.043239113,0.32731953,0.04498836,,,0.19736426,0.10446273,,,0.14913194,0.10093192,,,,,,,0.16353871,0.13325058
149,,,,,0.1280883,0.24892567,0.15195224,0.24455199,0.12541583,0.31006062,0.10613523,0.31668997,0.104386166,0.31129894,,,0.1505117,0.16635719,0.114787586,0.17753956,0.1563918,0.14942686,,,0.15353079,0.106857,,,0.11993765,0.16436215,0.19810233,0.16162388,0.079832435,0.04992037,,,,,0.2036727,0.05067268,0.06332995,0.0425249,,,0.07182015,0.044203997,0.28467757,0.04475701,,,0.18442255,0.09749385,,,0.14479911,0.1122154,,,,,,,0.16408332,0.127465
150,,,,,0.25218496,0.24030153,0.1466781,0.25941554,0.12280109,0.314598,0.10489399,0.32311198,0.10152693,0.3293361,,,0.145646,0.18230863,0.11681232,0.19083534,0.15559219,0.14758773,,,0.14678147,0.10456002,,,0.1126655,0.15808032,0.17843266,0.16251053,0.07541902,0.048009958,,,,,0.19366969,0.05192678,0.06153285,0.04474623,,,0.068219215,0.043286946,0.2641648,0.044393804,,,0.1799547,0.1348326,,,,,,,,,,,,
151,,,,,0.2046888,0.2370206,0.13670759,0.2517672,0.11728791,0.33319533,0.098084174,0.31789488,0.09419126,0.33370042,,,0.14209093,0.16783723,,,0.1495929,0.15037985,,,0.1496212,0.10421843,,,0.11638642,0.15925422,0.17160797,0.16504094,0.074734695,0.04971723,,,,,0.18709877,0.050313327,0.058841143,0.12947167,,,0.06554701,0.04360618,0.23945673,0.04374301,,,,,,,,,,,,,,,,
152,,,,,0.18132699,0.24608743,0.13603647,0.25264835,0.11087951,0.3195365,,,0.09024319,0.3388563,,,0.13853557,0.16386971,,,0.14291306,0.14922155,,,0.12600864,0.106102504,,,0.10866274,0.16835904,0.15996319,0.16055547,0.0720378,0.050220024,,,,,0.17319942,0.05263983,0.058392014,0.16776548,,,0.06354748,0.04412516,0.22570099,0.044768933,,,,,,,,,,,,,,,,
153,,,,,0.17527439,0.238403,0.13147439,0.26092342,0.109826155,0.31785882,,,0.09460347,0.32010826,,,0.13021924,0.16789967,,,,,,,0.11626544,0.1066112,,,0.103923686,0.1601276,0.15791182,0.16155894,0.07014885,0.049494315,,,,,0.17131168,0.05162367,,,,,0.06109865,0.044238348,0.21018904,0.045472987,,,,,,,,,,,,,,,,
154,,,,,0.16282412,0.23307915,0.1259516,0.25667465,0.10615835,0.328668,,,0.08912913,0.32005906,,,0.13146524,0.16955884,,,,,,,0.11573594,0.110121176,,,0.104153,0.16416486,0.14947943,0.16650724,0.068199925,0.04988405,,,,,,,,,,,0.059503686,0.045014504,0.20477296,0.04616567,,,,,,,,,,,,,,,,
155,,,,,0.15227468,0.24077615,0.12350267,0.25032267,0.105118915,0.31591436,,,0.2219792,0.305459,,,0.1251732,0.17842582,,,,,,,0.10519745,0.106782794,,,0.098943874,0.16282001,0.1516433,0.1608794,,,,,,,,,,,,,0.056950748,0.04487317,0.19316399,0.045707062,,,,,,,,,,,,,,,,
156,,,,,0.14191717,0.23675159,0.11763773,0.2512571,0.09264776,0.31790859,,,0.18557543,0.31514415,,,0.115745075,0.16625638,,,,,,,0.10145112,0.11073062,,,,,0.13671865,0.16414309,,,,,,,,,,,,,0.054897673,0.044917583,0.18872888,0.049748953,,,,,,,,,,,,,,,,
157,,,,,0.14003971,0.23666488,0.11380848,0.25838184,0.09379401,0.3259872,,,0.17047581,0.3087016,,,0.11639672,0.17196473,,,,,,,0.10203106,0.10910751,,,,,0.12988378,0.16821052,,,,,,,,,,,,,0.053825587,0.04537523,0.17728665,0.04783435,,,,,,,,,,,,,,,,
158,,,,,0.14257847,0.24504596,0.10782289,0.2566422,0.25271732,0.30748123,,,0.14795461,0.32936853,,,0.11759419,0.16856153,,,,,,,0.096356004,0.10761873,,,,,,,,,,,,,,,,,,,0.052519675,0.045504555,0.17496738,0.046095196,,,,,,,,,,,,,,,,
159,,,,,0.13040979,0.24447958,,,0.20268616,0.28804767,,,0.14597943,0.3068898,,,0.107014194,0.17273696,,,,,,,0.09913655,0.1132873,,,,,,,,,,,,,,,,,,,,,0.16887628,0.04709809,,,,,,,,,,,,,,,,
160,,,,,0.123094484,0.24952443,,,0.17975326,0.315377,,,0.13145617,0.31538993,,,0.10904412,0.16979782,,,,,,,0.08865974,0.11345243,,,,,,,,,,,,,,,,,,,,,0.16681,0.045822356,,,,,,,,,,,,,,,,
161,,,,,0.12295653,0.24554907,,,0.16507156,0.28727576,,,0.12313636,0.3114069,,,0.1073455,0.17372935,,,,,,,0.08871754,0.10934012,,,,,,,,,,,,,,,,,,,,,0.15607214,0.046992566,,,,,,,,,,,,,,,,
162,,,,,0.11938379,0.25256827,,,0.15392473,0.2947995,,,0.116496995,0.3081725,,,0.10266218,0.17299981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,0.11780362,0.239046,,,0.14231645,0.28655434,,,0.10933501,0.32977906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,0.11535109,0.25401828,,,0.13599057,0.30219433,,,0.11376932,0.31299788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,0.12938206,0.2932708,,,0.11061786,0.3251055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,0.12663981,0.29590037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
